file,timestamp,ticker
recommendations/00000723.html,27-02-2015T16h52,CCRO3
recommendations/00000723.html,27-02-2015T16h52,CSAN3
recommendations/00000723.html,27-02-2015T16h52,ITSA4
recommendations/00000723.html,27-02-2015T16h52,JBSS3
recommendations/00000723.html,27-02-2015T16h52,MULT3
recommendations/00000723.html,27-02-2015T16h52,MYPK3
recommendations/00000723.html,27-02-2015T16h52,ODPV3
recommendations/00000724.html,07-11-2012T9h58,VALE3
recommendations/00000724.html,07-11-2012T9h58,OIBR4
recommendations/00000724.html,07-11-2012T9h58,VIVT4
recommendations/00000724.html,07-11-2012T9h58,CIEL3
recommendations/00000724.html,07-11-2012T9h58,TBLE3
recommendations/00000724.html,07-11-2012T9h58,TBLE3
recommendations/00000724.html,07-11-2012T9h58,VIVT4
recommendations/00000724.html,07-11-2012T9h58,CIEL3
recommendations/00000725.html,25-11-2014T9h00,ESTC3
recommendations/00000725.html,25-11-2014T9h00,BRFS3
recommendations/00000725.html,25-11-2014T9h00,GRND3
recommendations/00000725.html,25-11-2014T9h00,CIEL3
recommendations/00000725.html,25-11-2014T9h00,CSAN3
recommendations/00000725.html,25-11-2014T9h00,BBSE3
recommendations/00000725.html,25-11-2014T9h00,PETR4
recommendations/00000725.html,25-11-2014T9h00,DTEX3
recommendations/00000725.html,25-11-2014T9h00,HGTX3
recommendations/00000725.html,25-11-2014T9h00,PETR4
recommendations/00000725.html,25-11-2014T9h00,DTEX3
recommendations/00000725.html,25-11-2014T9h00,ESTC3
recommendations/00000725.html,25-11-2014T9h00,BRFS3
recommendations/00000725.html,25-11-2014T9h00,GRND3
recommendations/00000725.html,25-11-2014T9h00,CIEL3
recommendations/00000725.html,25-11-2014T9h00,CSAN3
recommendations/00000725.html,25-11-2014T9h00,BBSE3
recommendations/00000725.html,25-11-2014T9h00,HGTX3
recommendations/00000726.html,06-05-2015T9h39,ITUB4
recommendations/00000726.html,06-05-2015T9h39,CIEL3
recommendations/00000727.html,10-09-2013T15h25,LREN3
recommendations/00000727.html,10-09-2013T15h25,UGPA3
recommendations/00000727.html,10-09-2013T15h25,BRML3
recommendations/00000727.html,10-09-2013T15h25,BBAS3
recommendations/00000727.html,10-09-2013T15h25,PCAR4
